,Min_airspeed1_OFF,Min_airspeed2_OFF,Min_airspeedave_OFF,Min_airspeedave_err_OFF,Max_pitchangle1_OFF,Max_pitchangle2_OFF,Max_pitchangleave_OFF,Max_pitchangleave_err_OFF,timeMin_airspeed1_OFF,timeMin_airspeed2_OFF,timeMax_pitchangle1_OFF,timeMax_pitchangle2_OFF,time_fin_OFF,Airspeed_fin_OFF,Pitchangle_fin_OFF,Min_airspeed1_ON,Min_airspeed2_ON,Min_airspeedave_ON,Min_airspeedave_err_ON,Max_pitchangle1_ON,Max_pitchangle2_ON,Max_pitchangleave_ON,Max_pitchangleave_err_ON,timeMin_airspeed1_ON,timeMin_airspeed2_ON,timeMax_pitchangle1_ON,timeMax_pitchangle2_ON,time_fin_ON,Airspeed_fin_ON,Pitchangle_fin_ON,casename
20190921-2-2,5.283983631669597,5.343499048136408,5.313741339903002,0.029757708233405733,19.16465848515451,18.771724710363085,18.968191597758796,0.19646688739571339,53.124504,53.21970799999997,53.21970799999997,53.124504,53.21970799999997,5.343499048136408,19.16465848515451,5.5413032851456405,6.619218567288207,6.080260926216924,0.5389576410712831,17.180600991401892,13.39063627405601,15.285618632728951,1.8949823586729408,58.470326,56.64279599999998,56.64279599999998,58.470326,58.87651200000005,6.2468459451577045,16.018961760461913,20190921-2-2
20190921-2-3,6.679286213191862,7.778265540727121,7.228775876959491,0.5494896637676296,15.186646012213162,13.640105758310547,14.413375885261853,0.7732701269513074,53.89469400000002,65.18232000000006,65.18232000000006,53.89469400000002,73.29512299999993,7.688521957269992,12.314323052087294,9.727462773502012,10.445966849935813,10.086714811718913,0.35925203821690044,8.347436601698833,7.554860789362572,7.951148695530703,0.39628790616813037,5.793500999999992,7.931151999999997,7.931151999999997,5.793500999999992,8.233803999999964,10.911822544910159,7.588431494762727,20190921-2-3
20190921-2-4,6.0647308008154575,6.782999917093775,6.423865358954616,0.35913455813915895,18.53843228594105,17.76538352026735,18.1519079031042,0.38652438283684987,33.10942399999999,33.61291399999982,33.61291399999982,33.10942399999999,36.345550999999894,6.319921383599089,15.540607404805305,5.232663168399218,5.504393137102124,5.36852815275067,0.135864984351453,18.275005007611846,17.835437958021654,18.055221482816748,0.21978352479509589,47.295642000000036,47.509352999999926,47.509352999999926,47.295642000000036,48.93685099999993,5.9380314892110535,14.814943185041713,20190921-2-4
20190921-3-1,4.9223646730699215,5.9443690399082065,5.433366856489064,0.5110021834191425,24.264631581030265,14.48036571279268,19.372498646911474,4.892132934118792,80.93170000000003,45.38854800000002,45.38854800000002,80.93170000000003,93.72250300000002,7.704577259359048,11.140243223216936,5.746698394133798,6.1624165844113055,5.954557489272552,0.20785909513875378,18.49231722911213,17.61900779036145,18.05566250973679,0.43665471937533873,78.77110000000015,79.27543800000002,79.27543800000002,78.77110000000015,101.0161569999998,6.873499431586225,14.087818642059519,20190921-3-1
20190921-3-2,6.029254880654714,6.163128682524282,6.096191781589498,0.06693690093478377,16.446752853572693,15.815254560798714,16.131003707185705,0.3157491463869899,32.29604099999972,32.48480499999971,32.48480499999971,32.29604099999972,36.13950399999999,6.12310647127695,15.425045336446445,5.007172317680922,5.370569257607293,5.188870787644108,0.18169846996318562,19.34161729044777,19.093439959700774,19.217528625074273,0.12408866537349716,68.44598899999993,68.64051200000007,68.64051200000007,68.44598899999993,87.749191,6.848008791521193,17.339839381151133,20190921-3-2
20190921-3-3,6.391761191144282,6.545598677980764,6.468679934562523,0.07691874341824079,15.925347546957704,14.416950053665508,15.171148800311606,0.7541987466460984,43.89604099999997,43.58389300000046,43.58389300000046,43.89604099999997,45.11462400000005,6.5815826769903785,13.346212885892816,4.592065232898749,5.348878996764854,4.970472114831802,0.3784068819330524,17.60430014379729,12.620916900789778,15.112608522293534,2.4916916215037554,55.13191099999993,52.91094399999997,52.91094399999997,55.13191099999993,55.526595999999934,5.844438238900553,14.72956283482241,20190921-3-3
20190921-4-1,5.776248906761787,6.92125977244933,6.348754339605559,0.5725054328437715,16.497665911782146,15.260450949688275,15.87905843073521,0.6186074810469355,65.08341899999985,64.06188299999985,64.06188299999985,65.08341899999985,65.48092,6.060582433871006,13.253992643802743,9.26801065509921,9.269186845334671,9.268598750216942,0.0005880951177301696,8.160914848414535,7.8806850926954874,8.02079997055501,0.1401148778595238,5.709579000000076,5.899977000000034,5.899977000000034,5.709579000000076,6.213553999999903,9.43119808025686,8.001758943413353,20190921-4-1
20190921-4-2,5.881768856803718,6.594281874611277,6.2380253657074975,0.3562565089037797,16.72863405220762,15.852217167248723,16.29042560972817,0.438208442479449,36.138778,41.73198900000017,41.73198900000017,36.138778,41.91348099999999,6.5347556401595615,16.69735013103884,6.327557818386611,6.838022527345082,6.582790172865846,0.25523235447923565,15.867236803876901,13.693709602707596,14.78047320329225,1.0867636005846526,36.943779999999826,55.94829600000003,55.94829600000003,36.943779999999826,55.94829600000003,6.838022527345082,15.867236803876901,20190921-4-2
20190929-0038-1,6.807621253301859,6.807621253301859,6.807621253301859,0.0,21.3901840949604,21.3901840949604,21.3901840949604,0.0,26.700056000000014,26.700056000000014,26.700056000000014,26.700056000000014,26.700056000000014,6.807621253301859,21.3901840949604,6.782097521310828,6.782097521310828,6.782097521310828,0.0,15.11981352948458,15.11981352948458,15.11981352948458,0.0,19.729886000000025,19.729886000000025,19.729886000000025,19.729886000000025,19.729886000000025,6.782097521310828,15.11981352948458,20190929-0038-1
20190929-0038-2,5.803350913172637,6.679028984291736,6.2411899487321865,0.4378390355595494,21.521907203300447,18.701578920977546,20.111743062139,1.4101641411614505,29.952073999999985,33.420835000000075,33.420835000000075,29.952073999999985,34.022379,6.692445119580138,18.838410060934827,6.152115742024964,7.205607780234058,6.678861761129511,0.526746019104547,17.262990615350244,9.091610919927852,13.177300767639048,4.085689847711196,43.850042000000094,49.237424000000026,49.237424000000026,43.850042000000094,49.74152100000003,6.980088228030201,15.51761318093583,20190929-0038-2
20190929-0038-3,5.598878352814349,6.815832234477923,6.2073552936461365,0.6084769408317867,17.042532831660882,14.902710879832814,15.972621855746848,1.0699109759140342,34.322297999999925,35.041278999999925,35.041278999999925,34.322297999999925,36.06063399999971,6.75722417388083,16.039347368260678,6.02199561689103,6.063191927723015,6.042593772307022,0.020598155415992192,21.515369739718828,21.333640636925143,21.424505188321987,0.09086455139684269,34.53918899999985,34.44321500000001,34.44321500000001,34.53918899999985,34.635004999999865,6.069667815626151,20.99945221018755,20190929-0038-3
20190929-0038-4,5.952773953285633,6.186045210880534,6.069409582083084,0.1166356287974506,17.695236657336082,17.242546736606528,17.468891696971305,0.22634496036477714,26.512592000000158,25.393357000000037,25.393357000000037,26.512592000000158,26.796887000000087,6.095862444762093,17.66578858510891,5.692406451847054,5.909885705511947,5.8011460786795,0.10873962683244631,19.24212053660461,19.051156325451274,19.14663843102794,0.09548210557666792,34.43601699999999,34.53233799999998,34.53233799999998,34.43601699999999,34.62830699999995,6.046636008443871,19.171664307792717,20190929-0038-4
20190929-0038-5,5.819231717514134,6.9418242457841695,6.380527981649152,0.5612962641350179,17.852248611058872,10.464439261730119,14.158343936394495,3.6939046746643767,43.35641499999997,45.696775000000116,45.696775000000116,43.35641499999997,48.132542999999934,5.894222016156802,16.012502109206178,5.412829165186846,5.855846519641905,5.634337842414375,0.22150867722752965,22.47646391197512,12.022770117514575,17.24961701474485,5.226846897230272,38.70969999999989,48.44005100000004,48.44005100000004,38.70969999999989,48.65536499999939,5.804370196041732,21.99155869035481,20190929-0038-5
20190929-0125-1,5.2334901151221915,5.816216155605428,5.524853135363809,0.2913630202416182,19.69605862898171,18.612079519633372,19.154069074307543,0.5419895546741689,59.706748999999725,58.27908599999989,58.27908599999989,59.706748999999725,59.706748999999725,5.2334901151221915,18.612079519633372,5.485515098271772,6.0211205969808885,5.753317847626331,0.26780274935455806,24.16622964885516,22.707134723354606,23.436682186104882,0.7295474627502774,48.2346009999999,44.68664100000001,44.68664100000001,48.2346009999999,52.50077699999997,6.64815163636364,19.546499649859353,20190929-0125-1
20190929-0125-2,6.205920418421981,7.0455583235775805,6.625739370999781,0.41981895257779955,18.114134508526828,10.40782290091048,14.260978704718653,3.853155803808174,54.0156479999996,39.68284199999994,39.68284199999994,54.0156479999996,61.74327499999959,10.007903186843576,4.508952861217903,5.545281161339292,8.022030746987875,6.783655954163583,1.2383747928242914,14.674851365990756,13.294006014115071,13.984428690052914,0.6904226759378425,32.39641900000015,38.092168000000136,38.092168000000136,32.39641900000015,63.177188000000115,8.395521801487277,9.381287467636401,20190929-0125-2
20190929-0125-3,4.969991913952888,5.559341293000768,5.264666603476828,0.29467468952394027,16.179358144043213,14.231797113128565,15.205577628585889,0.9737805154573245,50.176677000000154,49.86403499999983,49.86403499999983,50.176677000000154,50.176677000000154,4.969991913952888,14.231797113128565,7.508096911500317,8.001011803847737,7.754554357674027,0.2464574461737099,14.874114893993013,12.088260571851164,13.481187732922088,1.3929271610709248,3.2585080000001203,6.0075100000001385,6.0075100000001385,3.2585080000001203,8.151305000000093,8.563773480404713,13.388540996885322,20190929-0125-3
20190929-0125-4,6.4413951789551325,6.5041847465079154,6.4727899627315235,0.03139478377639149,12.800825249983209,12.621286475128588,12.711055862555899,0.08976938742731022,37.26115200000004,37.356034000000356,37.356034000000356,37.26115200000004,38.09006400000021,6.465800404733455,11.17188247268986,6.158241241979551,6.158241241979551,6.158241241979551,0.0,15.960093562217535,15.960093562217535,15.960093562217535,0.0,29.964994999999814,29.964994999999814,29.964994999999814,29.964994999999814,30.059080999999647,6.274794045432862,15.949993805222931,20190929-0125-4
20190929-0125-5,5.7134675376401365,6.594294413034652,6.153880975337394,0.44041343769725794,18.10708749130368,11.872479097375527,14.989783294339603,3.117304196964077,42.14586000000031,48.5537539999998,48.5537539999998,42.14586000000031,48.5537539999998,6.594294413034652,18.10708749130368,5.8795580648534225,7.348519179645035,6.614038622249229,0.7344805573958064,19.261049911333615,17.75030614218093,18.505678026757273,0.7553718845763431,46.29976899999952,48.627956999999704,48.627956999999704,46.29976899999952,60.40115400000013,6.490356455083915,15.16729397457866,20190929-0125-5
20190929-0125-6,5.9344251796444025,6.931559414993907,6.432992297319155,0.49856711767475215,23.35517165453895,17.938730239480012,20.64695094700948,2.7082207075294686,37.96777200000042,41.02806500000042,41.02806500000042,37.96777200000042,42.44009100000039,6.5847689441925725,21.76023584330168,5.16758534096561,5.5909023896303545,5.379243865297982,0.2116585243323721,22.068447335638147,19.81382131864569,20.941134327141917,1.1273130084962286,43.65318200000002,35.731033000000025,35.731033000000025,43.65318200000002,61.13633200000004,8.344634542987123,12.915822924191337,20190929-0125-6
20190929-0300-1,6.6151084897524335,9.998446530919018,8.306777510335726,1.6916690205832925,13.995463796637006,11.765366586008644,12.880415191322825,1.1150486053141808,43.776341000000016,46.42687400000001,46.42687400000001,43.776341000000016,54.26443999999991,6.870222309678142,13.701466502014716,4.866364637002452,6.248741516464532,5.557553076733492,0.6911884397310404,20.10348104499284,18.97282640950842,19.53815372725063,0.5653273177422093,43.35716000000002,42.841440999999996,42.841440999999996,43.35716000000002,45.38439200000005,5.997016639082156,15.716279246124707,20190929-0300-1
20190929-0300-2,5.274134904512085,6.549939693490933,5.9120372990015095,0.6379023944894242,17.977963442458858,17.110470977795828,17.544217210127343,0.4337462323315151,45.82110899999998,46.41894400000007,46.41894400000007,45.82110899999998,46.41894400000007,6.549939693490933,17.977963442458858,5.956272084628755,6.281161665398067,6.118716875013411,0.1624447903846562,19.308139381375728,17.686675275693574,18.49740732853465,0.8107320528410771,42.755478000000096,41.4202410000001,41.4202410000001,42.755478000000096,42.947570999999925,6.12798777906048,18.68522370020713,20190929-0300-2
20190929-0300-3,6.241942228630358,6.758354846278187,6.5001485374542725,0.2582063088239144,16.14832297643929,12.103102621014571,14.12571279872693,2.022610177712359,33.106825999999955,41.857377000000035,41.857377000000035,33.106825999999955,57.88584900000001,7.412595495946148,12.556257410899189,5.310284876383672,6.071292435358815,5.690788655871243,0.38050377948757186,24.391494459289888,23.134884769060136,23.763189614175012,0.6283048451148758,32.818862000000074,33.21667600000012,33.21667600000012,32.818862000000074,33.82574700000009,5.595770185647477,22.3730324861944,20190929-0300-3
20190929-0300-4,5.825308936254059,6.452268732052678,6.1387888341533685,0.31347989789930963,17.30919892087735,12.953416205154285,15.131307563015817,2.177891357861532,41.01464699999997,46.0066549999998,46.0066549999998,41.01464699999997,47.721502999999984,6.486179737269299,15.901343017385829,6.759843193953272,7.779490618141605,7.269666906047439,0.5098237120941662,12.766404476517096,11.213644896091056,11.990024686304075,0.7763797902130198,36.87983699999995,37.916791999999994,37.916791999999994,36.87983699999995,37.916791999999994,7.779490618141605,12.766404476517096,20190929-0300-4
20190929-0300-5,5.795708132637638,5.943732273315166,5.869720202976402,0.07401207033876389,23.30177965358609,23.018081182872162,23.159930418229127,0.1418492353569647,38.603762000000074,38.72198900000012,38.72198900000012,38.603762000000074,39.53831099999991,5.848902223617111,21.902038248799318,5.037392669760076,6.172121610551149,5.604757140155613,0.5673644703955363,21.34355283160385,19.255885237522225,20.29971903456304,1.0438337970408131,40.919032000000016,41.54168700000002,41.54168700000002,40.919032000000016,42.649715000000015,5.1825874434436985,19.34654485047264,20190929-0300-5
20190929-0300-6,5.656828929698548,5.977218236568557,5.817023583133553,0.1601946534350045,18.425708968046173,17.10303040769566,17.764369687870918,0.6613392801752571,58.088790999999894,58.39099699999997,58.39099699999997,58.088790999999894,59.08405099999982,6.02735826863228,17.184042162124012,5.572132233940469,6.751015506776768,6.161573870358618,0.5894416364181496,26.399182685463373,23.163194751400297,24.781188718431835,1.6179939670315377,57.56978199999935,58.087263000000114,58.087263000000114,57.56978199999935,58.18103199999996,6.675239536210968,26.248603862381916,20190929-0300-6
20190929-2300-1,6.331713691326121,7.0783890476190185,6.70505136947257,0.3733376781464486,16.385596479059952,14.070621319075231,15.228108899067593,1.1574875799923605,49.42995499999982,47.61916799999996,47.61916799999996,49.42995499999982,50.05196999999977,6.598754026666637,13.593743467962547,5.661463102641992,5.98693931893309,5.824201210787541,0.162738108145549,18.90632462714664,16.40534501125459,17.655834819200614,1.2504898079460247,63.864402000000105,64.36854399999993,64.36854399999993,63.864402000000105,65.68764499999997,6.502549885387587,16.413362714593912,20190929-2300-1
20190929-2300-2,6.424771137922765,6.828714366914028,6.626742752418396,0.20197161449563117,16.49725826508925,14.467947164705805,15.482602714897528,1.0146555501917227,59.797499000000236,59.18427400000024,59.18427400000024,59.797499000000236,59.91849400000007,6.4841029407121935,14.263146328482044,5.803848092002647,6.504184153205029,6.154016122603838,0.35016803060119095,19.175987372925604,18.41751911397357,18.796753243449587,0.37923412947601776,45.777682999999904,42.22603600000002,42.22603600000002,45.777682999999904,45.9940769999999,6.125383750199168,17.79162183640845,20190929-2300-2
20190929-2300-3,5.6970128726028735,5.940231285900057,5.818622079251465,0.12160920664859187,20.18697495052337,20.019387824242717,20.103181387383046,0.08379356314032727,37.06068099999982,36.94592899999998,36.94592899999998,37.06068099999982,37.06068099999982,5.6970128726028735,20.019387824242717,5.822407364840381,6.215545009054838,6.01897618694761,0.1965688221072286,24.882998828789358,16.539974242595342,20.71148653569235,4.171512293097008,53.3984670000001,62.0392860000004,62.0392860000004,53.3984670000001,62.0392860000004,6.215545009054838,24.882998828789358,20190929-2300-3
20190929-2300-4,5.925785974404668,6.847860323692232,6.38682314904845,0.4610371746437818,22.48468043395684,18.15460499045632,20.31964271220658,2.1650377217502594,40.39163299999973,62.62379000000021,62.62379000000021,40.39163299999973,71.24676399999998,7.230194833456057,16.18647557328601,5.977136715572777,7.982653377825196,6.979895046698987,1.0027583311262096,17.91419425909454,16.343434237504407,17.128814248299474,0.7853800107950661,66.89187700000025,63.33797400000026,63.33797400000026,66.89187700000025,66.9878740000006,6.144110902068381,16.50230553952992,20190929-2300-4
20190929-2323-1,6.430105531401902,6.9966598339490425,6.713382682675473,0.2832771512735701,17.978456328369006,17.478723724873944,17.728590026621475,0.24986630174753088,40.708070000000006,40.28871300000005,40.28871300000005,40.708070000000006,40.708070000000006,6.430105531401902,17.478723724873944,6.263703008418394,7.184508447284148,6.724105727851271,0.46040271943287703,22.47126111282005,21.69397196506159,22.08261653894082,0.3886445738792297,50.57305100000005,50.06735000000001,50.06735000000001,50.57305100000005,50.57305100000005,6.263703008418394,21.69397196506159,20190929-2323-1
20190929-2323-2,6.2193356085382545,6.640172657110638,6.429754132824446,0.21041852428619157,17.11729172034394,16.528323875711635,16.82280779802779,0.29448392231615195,46.89567500000015,46.703433000000075,46.703433000000075,46.89567500000015,47.605516000000144,6.730307457729232,15.671129143421275,5.403438807509335,6.176662305456122,5.790050556482729,0.38661174897339334,20.36454154473062,19.96115563792721,20.162848591328917,0.20169295340170557,45.082809000000005,45.372979999999984,45.372979999999984,45.082809000000005,46.29765500000002,5.789896934167875,20.26826046858529,20190929-2323-2
20190929-2323-3,6.606538912894093,7.299439663914423,6.9529892884042575,0.34645037551016467,17.253641525085882,15.301957898262955,16.27779971167442,0.9758418134114635,41.212219999999945,39.493734999999965,39.493734999999965,41.212219999999945,41.404373999999905,6.705556291705857,14.904169533549284,6.422829152004205,7.140920183668518,6.7818746678363615,0.3590455158321566,19.077346486009386,16.45127155596564,17.76430902098751,1.313037465021873,43.357946999999974,51.38060100000007,51.38060100000007,43.357946999999974,54.12449900000002,6.6389973132926645,15.671379701151887,20190929-2323-3
20190929-2323-4,6.269901222758211,6.380467874167594,6.325184548462902,0.05528332570469141,17.570766125043477,15.241199291264241,16.405982708153857,1.1647834168896178,69.12000799999987,69.43200500000012,69.43200500000012,69.12000799999987,73.71203600000013,7.748216004900978,12.541806662154842,6.6710021908652655,7.223838443532037,6.947420317198651,0.2764181263333856,17.670431285682994,14.054719673778608,15.8625754797308,1.807855805952193,35.25635099999988,44.09373299999981,44.09373299999981,35.25635099999988,47.14190399999973,8.999554130900927,13.68393799569917,20190929-2323-4
20190929-2323-5,7.001097714415264,7.618778416333376,7.30993806537432,0.3088403509590556,18.30316027716616,15.809130385859266,17.056145331512713,1.2470149456534472,59.93313199999999,63.67590699999993,63.67590699999993,59.93313199999999,66.22004299999992,7.304880790476044,13.918236620048294,6.280514522924977,7.583898168426938,6.932206345675958,0.6516918227509803,18.380884445326487,15.537839709578742,16.959362077452614,1.4215223678738722,78.18422400000044,46.509296999999954,46.509296999999954,78.18422400000044,86.20144399999992,7.273972019735041,12.975885974694712,20190929-2323-5
20190929-2359-1,4.379003641424953,4.6676994219593215,4.523351531692137,0.1443478902671842,18.614047762460388,18.161201597197962,18.387624679829173,0.22642308263121258,49.04565399999999,48.95005999999998,48.95005999999998,49.04565399999999,65.18632899999997,7.694172122482527,9.651553491980426,4.968225745989902,6.3939773880100725,5.681101566999987,0.7128758210100852,19.506646762527694,17.250856841316804,18.37875180192225,1.1278949606054454,48.132810999999954,50.16197799999998,50.16197799999998,48.132810999999954,61.323830999999984,6.28370933844638,16.958203231169552,20190929-2359-1
20190929-2359-2,5.443347400851684,6.9541514399935815,6.198749420422633,0.755402019570949,17.663549652968793,15.44119876965424,16.552374211311516,1.1111754416572763,58.06599299999999,56.85603499999996,56.85603499999996,58.06599299999999,70.55462600000004,8.169146389118843,10.203292062194572,4.8835349282659655,6.180061980869295,5.53179845456763,0.648263526301665,17.941678446364936,17.04784596412889,17.494762205246914,0.4469162411180232,40.81896900000004,57.882115,57.882115,40.81896900000004,69.85674900000004,8.099579379167572,4.112314658873829,20190929-2359-2
20190929-2359-3,4.189844486766071,5.587091044886451,4.888467765826261,0.6986232790601901,16.934526996054057,16.69550165064318,16.81501432334862,0.1195126727054383,84.60161299999982,81.77386100000003,81.77386100000003,84.60161299999982,84.60161299999982,4.189844486766071,16.69550165064318,4.515580547779206,6.2896551439318005,5.402617845855503,0.8870372980762973,18.354824536398176,12.863984788811305,15.60940466260474,2.745419873793436,43.373926000000104,38.48783400000002,38.48783400000002,43.373926000000104,88.77039100000002,7.4993986925227025,10.266357889863514,20190929-2359-3
20190929-2359-4,5.75670728429922,7.001292553855772,6.378999919077496,0.622292634778276,18.50497731319033,17.300306769281526,17.90264204123593,0.6023352719544022,35.00438400000007,34.199332000000034,34.199332000000034,35.00438400000007,35.00438400000007,5.75670728429922,17.300306769281526,6.401753230858022,6.681003787409033,6.541378509133527,0.13962527827550542,16.612587279833882,16.36975259356127,16.491169936697574,0.12141734313630614,33.526502000000164,33.22658499999989,33.22658499999989,33.526502000000164,60.92684000000031,8.134306023524248,8.148514026420209,20190929-2359-4
20190929-2359-5,6.172371168237696,6.507134956252902,6.339753062245299,0.16738189400760328,15.834739870910695,15.65258837365707,15.743664122283882,0.091075748626813,43.16122600000017,43.0439489999999,43.0439489999999,43.16122600000017,56.97604799999999,8.330238557170151,10.941750356985773,5.14020243690581,7.179107118493202,6.159654777699506,1.0194523407936962,20.756488151379504,20.274288228263767,20.515388189821635,0.24109996155786817,45.49248100000023,45.99423200000001,45.99423200000001,45.49248100000023,72.42964100000042,7.318803002883924,12.598843191058874,20190929-2359-5
